palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
tamano,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
duracion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
calidad,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
kbps,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
escuchar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
descargar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
share,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
danny,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
fortin,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
mauricio,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
macri,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
puta,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
pario,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
piano,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
tamano,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
duracion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
calidad,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
kbps,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
escuchar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
descargar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
share,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
casitalb,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
river,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
plate,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
videos,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
mauricio,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
macri,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
puta,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
pario,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
river,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
plate,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
godoy,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
cruz,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
superliga,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
tamano,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
duracion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
calidad,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
kbps,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
escuchar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
descargar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
share,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
maquina,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
radio,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
bronca,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
hinchas,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
mauricio,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
macri,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
puta,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
pario,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
tamano,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
duracion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
calidad,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
kbps,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
